text,true_label,lr_pred,lr_prob,xgb_pred,xgb_prob,bert_pred,bert_prob,all_agree
 were officially at the my wife is hotter than your wife part of the election tweets,1,1,0.8628971851464221,1,0.9955924,1,0.9996487,True
kenya high court rules minor candidate should be on ballot for poll rerun,0,0,0.08114629096221833,0,0.2393337,0,0.00016131368,True
commentary trump cant fight islamic state without wading into syrias war,0,0,0.07845401176229938,0,0.033330247,0,0.0005816058,True
trump warns democrats obamacare will die without cash infusion,0,0,0.25353394649849176,0,0.08314577,0,0.04002337,True
house speaker paul ryan renominated to top house post,0,0,0.2009183038347839,0,0.23348172,0,0.0006107646,True
trump says mexico eventually will pay for border wall,0,0,0.062240011630932617,0,0.007884473,0,0.0012852283,True
whoa conservative media was in cahoots with rubio to push immigration reform,1,0,0.2840346210123087,0,0.420512,1,0.9017658,False
 bill maher slays ted cruz and gop science deniers with amazingly hilarious groundhog day ad video,1,1,0.9976759735354226,1,0.9997136,1,0.999859,True
japans constitutional democrats a little party with big ambition,0,0,0.31579115679244235,0,0.07981867,0,0.00043311217,True
mattis says north korean icbm not yet a capable threat against us,0,0,0.029993980862386277,0,0.005389928,0,0.018604234,True
obama uses hiroshima visit to blame religion for warsdoesnt mention pearl harbor video,1,1,0.9250180126383408,1,0.99663395,0,0.03707888,False
conservative editor considering lawyer for independent white house bid bloomberg,0,0,0.1068965222927792,0,0.07188162,0,0.0009722026,True
 republican strategist calls out trumps ballwasher supporters for defending russia,1,0,0.44754727229895896,0,0.265459,1,0.90878344,False
 oops trump forgets that hes a twitter obsessed narcissist who talks about himself,1,1,0.7491837966364338,1,0.95173496,1,0.9974233,True
trump struggles to win over moderate republicans on healthcare overhaul,0,0,0.18366281181197996,0,0.28123844,0,0.0015865981,True
rubio sharpens attacks after latest trump win in white house race,0,0,0.16799911263346654,0,0.07280618,0,0.0007200328,True
yemen official says disappointed by us supreme court decision on travel ban,0,0,0.011491961987936049,0,0.005909948,0,0.000586981,True
 republican senator just had a priest thrown in jail for protesting trumpcare video,1,1,0.9644901810255782,1,0.9977533,1,0.9997118,True
putin critic navalny calls election boycott rallies,0,0,0.13263478919553942,0,0.03239512,0,0.0008081699,True
 nancy pelosi blasts republicans for hypocritically denouncing trump,1,1,0.7580734802166508,0,0.14084943,1,0.99875236,False
putin warns north korea situation on verge of largescale conflict,0,0,0.07977962451683442,0,0.024028424,0,0.0009840815,True
 white supremacist chases down black teen and kills him in oregon,1,1,0.8740616424225542,1,0.8061736,1,0.99973387,True
german president says all parties have duty to try to form government,0,0,0.03155565634930352,0,0.014977038,0,0.00028871073,True
trumps investment funds lose money billionaire unfazed,0,1,0.6316853376334964,0,0.09138026,0,0.00087960117,False
all eyes on the crocodile as zimbabwes mugabe resigns,0,0,0.05003673515580469,0,0.09043286,0,0.00023967453,True
cnns jake tapper calls allahu akbar beautiful a few minutes after nyc terror attack video,1,1,0.9600837259353322,1,0.9949174,1,0.99792707,True
sanctions on north korea may hurt citizens rights un expert,0,0,0.04566871962786011,0,0.007049265,0,0.0007137739,True
every american should hear this radical democrat chair openly reveals the shocking agenda of the democrat party during may day speech video,1,1,0.9922291556718617,1,0.9996611,1,0.99985445,True
rights group calls on japan to take stronger stance over arrests of journalists in myanmar,0,0,0.020838403523729242,0,0.4342541,0,0.0009331253,True
yr old german woman arrested home raided hit with huge fine for posting antiimmigrant joke on facebook,1,1,0.8099251720991351,1,0.9954738,1,0.99981195,True
britain first leader whom trump retweeted arrested again in belfast,0,0,0.14392129466290043,0,0.12908217,0,0.0003527134,True
 trump sickeningly dares to claim he respects women on twitter and gets shredded for it,1,1,0.8118799920219251,1,0.996061,1,0.9998079,True
saudi ambassador to us says his society is ready to let women drive,0,0,0.0970710454253335,0,0.026825577,1,0.68031406,False
trumps appeal divides tea party loyalties in crucial states,0,0,0.4163576932083184,0,0.11182784,0,0.0022737712,True
video trump and oreilly discuss debate admits hes apprehensive before first national gop debate,1,1,0.9870406177667868,1,0.99953735,1,0.80172974,True
frances macron seeks renewal of africa ties but old problems persist,0,0,0.073909666015285,0,0.042786002,0,0.00039398516,True
trumps commerce pick wilbur ross is no stranger to protectionism,0,0,0.29706162638387107,0,0.09316827,0,0.02757009,True
huge security lapse international flight passengers skip customs,1,0,0.34932102497083384,0,0.111895375,0,0.16393302,True
un to vote monday on call for us jerusalem decision to be withdrawn,0,0,0.07641779417988045,0,0.1392468,0,0.027846167,True
trump believes house will pass healthcare bill thursday white house,0,0,0.06368162740200846,0,0.06350784,0,0.0012241995,True
senate judiciary panel chief urges fbi to disclose any trump probes,0,0,0.018695294907909926,0,0.0035485646,0,0.0014989396,True
colombias farc rebels to meet kerry in cuba during obama trip,0,0,0.10731281238510229,0,0.05359906,0,0.0005118425,True
watch muslim mayor of rotterdam holland to muslim immigrants if you cant accept freedom fck off,1,1,0.9755486429725919,1,0.99854714,1,0.99896777,True
 obamas attorney general just spit in trumps face over th circuit court ruling,1,1,0.7469511543629226,1,0.9870756,1,0.999005,True
black pastors rally for sen jeff sessions charge of racism leveled at anyone with whom the left disagrees video,1,1,0.9816404221879768,1,0.9998198,1,0.9992949,True
clinton says conspiracy theories about her health not a concern,0,0,0.0687585008252013,0,0.051677924,0,0.003778501,True
rudy giuliani slams hillary after she refuses the endorsement of this one groupthisll make you sick,1,1,0.9443317117033094,1,0.9986971,1,0.9998628,True
 trump loving nutjob facing charges after making death threats for this absurd reason,1,1,0.7587499189132034,1,0.9209919,1,0.9997254,True
deutsche bank ignores us trumprussia query democratic staffer,0,0,0.30221821624524264,0,0.06338719,0,0.008273933,True
south korea calls for bonenumbing sanctions on north for nuclear test,0,0,0.00862087308005134,0,0.002240106,0,0.00082805153,True
munich prosecutors arrest exporsche executive in audi emissions probe source,0,0,0.05151597554711766,0,0.04956798,0,0.00025996726,True
expose the left doj digs into antitrump website to expose violent rentamob organizers,1,1,0.820004605211497,1,0.9661098,1,0.99906176,True
egypt hangs  militants for killing security forces in sinai security sources,0,0,0.02783294758779406,0,0.028062385,0,0.0006197276,True
one hilarious tweet perfectly sums up how irrelevant cnn has become,1,1,0.8885197503797488,1,0.82739943,1,0.9995726,True
the ultimate hypocrite who are the billionaires funding campaign of candidate who mocksbillionaires,1,0,0.4922208063057649,1,0.9637771,1,0.9994066,False
green groups fundraise against trumps climate stance,0,0,0.20942014927962627,0,0.27077907,0,0.0012925626,True
obamas epa pushes for tougher mileage standards for trucks,1,1,0.5245532730693916,0,0.20759593,0,0.0021185563,False
two illegal aliens to become first appointed city commissioners hope to create more opportunities for illegals,1,1,0.8198160637135199,1,0.9947666,1,0.99845684,True
international reaction to arrest of reuters reporters in myanmar,0,0,0.13502615980335267,0,0.008946563,0,0.0008803466,True
factbox trump on twitter june   comey doddfrank repeal jobs,0,0,0.04994097203776863,0,0.008632055,0,0.0002744887,True
 white house officials admit that trump lied about writing his own inaugural address,1,0,0.3900093677104352,1,0.87489676,1,0.99676114,False
un aviation agency to call for global drone registry,0,0,0.22043527242554622,0,0.05912235,0,0.003693432,True
qatar to buy  typhoon jets from uks bae systems,0,0,0.16658221647380161,0,0.09852012,0,0.00025632296,True
boom shareholder confronts liberal starbucks ceo over damage to stock value after saying hell hire  refugeesquestioned why schultz ignored obamas travel ban video,1,1,0.9574534748207908,1,0.9998561,1,0.9995976,True
 report trump hates being president would rather play golf at his resort,1,1,0.7811845126216895,0,0.43411437,1,0.9988446,False
texas congressman lets screaming leftist agitator have it you sir shut up video,1,1,0.9773224552525257,1,0.9954039,1,0.9995447,True
aspirations young chinese seize the day seize the hour,0,0,0.38364179063321646,0,0.10701652,0,0.012193805,True
rohingya muslims trapped after myanmar violence told to stay put,0,0,0.12056151390081045,0,0.028468365,0,0.00031139623,True
qatar builds dairy industry in desert as it defies arab boycott,0,0,0.2206804326243901,0,0.11751882,0,0.0005173188,True
 phyllis schlafly michele bachmann unqualified to lead conservative movement,1,0,0.4436447651114902,0,0.12507607,0,0.40530905,True
factbox former fbi director comey testimony on conversations with trump,0,0,0.09681108064079827,0,0.014399021,0,0.0002989575,True
suspected us drone targets haqqani militants in pakistan killing four,0,0,0.03711704386262055,0,0.055990335,0,0.0031179255,True
lol desperate kathy griffin makes home video to complain about not getting work after trump beheading stunttakes page from hillarys playbookblames everyone else for end of her career,1,1,0.9712893994393295,1,0.9997491,1,0.99924964,True
detention of catalan activists a judicial not political matter spain justice minister,0,0,0.04457366138740628,0,0.06704977,0,0.00019647935,True
rush limbaugh furious trump is allowing loser democrats to use threat of government shut down to thwart funding for wall listen,1,1,0.6855128277653556,1,0.9972964,1,0.99983513,True
trump to meet with petraeus corker romney this week transition team,0,0,0.12247302911603367,0,0.039335772,0,0.0014305122,True
the year of neither why reutersipsos is tweaking its us presidential poll,0,0,0.08337670014211192,0,0.09206261,1,0.90559316,False
 soldiers widow finally speaks it made me cry even more  trump calls her a liar immediately,1,1,0.6510482010486954,1,0.99403435,1,0.99973625,True
dc marching bands not showing for inaugurationits ok theres a better solution,1,1,0.6387549695210711,0,0.4314453,1,0.86321497,False
australians give up  illegal guns as govt stands by tough laws,0,1,0.6092634672539496,1,0.66445255,0,0.0003626326,False
regional crises not human rights to dominate obamagulf talks,0,0,0.06572670137467773,0,0.012395407,0,0.00060291815,True
trump advisers likely to meet again in may to discuss paris pact,0,0,0.08460062586243412,0,0.21363012,0,0.0018901529,True
trump lays out new iran strategy friday complicating european ties,0,0,0.11586321973906068,0,0.07514776,0,0.00067159167,True
trump wants more usisraeli trade with narrower us deficit,0,0,0.2567770524825323,0,0.04383347,0,0.0013037489,True
trump says will work with congress on grants loans for puerto rico,0,0,0.02262609342667147,0,0.013396606,0,0.0012272403,True
video antiterror expert warns of risk in closing gitmo after two former detainees arrested,1,1,0.8780392619219448,1,0.9932954,1,0.75641304,True
factbox proposals of main parties in honduras presidential election,0,0,0.017900790928145584,0,0.0057438137,0,0.00021462215,True
wow we mexicans need to kill donald trump before he becomes presidentcross the border and go and kill trump and his supporters video,1,1,0.9877123159235247,1,0.99977404,1,0.99985003,True
erdogan and macron to urge us to turn back on jerusalem decision sources,0,0,0.014053972967227556,0,0.027051464,0,0.0010312231,True
britains johnson says as may heads to brussels time to begin serious brexit talks,0,0,0.01883378625056822,0,0.015248506,0,0.00016747395,True
 four top law firms refuse to represent deadbeat trump in russia probe,1,0,0.11221414819121608,0,0.039963257,1,0.7873015,False
exclusive india pares back planned funding for crucial public health scheme,0,0,0.14027799441106156,0,0.04877322,0,0.00036364657,True
video hillary clintons twisted approval of sanctuary cities for illegal aliens,1,1,0.9778038325000634,1,0.9945937,1,0.999363,True
oops trump obsessed john mccain exposed by wikileaks begging for campaign donations from russia,1,1,0.8950496500041544,1,0.99684477,1,0.9996426,True
boom dr alveda king scolds sen liz warren we wont accept racist bait and switch video,1,1,0.9601117683907793,1,0.999488,1,0.99984825,True
